CVE_ID,published_date,last_Modified_Date,discription,severity,obtain_all_privilege,obtain_user_privilege,user_interacrion_required,cvss2_vector_string,cvss2_access_vector,cvss2_access_complixity,cvss2_authentication,cvss2_confidentiality_impact,cvss2_base_score,cvss3_vectore_string,cvss3_attack_vector,cvss3_attack_complixity,cvss3_privileges_required,cvss3_user_interaction,cvss3_scope,cvss3_confidentiality_impact,cvss3_integrity_impact,cvss3_base_score,cvss3_base_severity,impact_score,ac_insuf_info,problemtype_json
CVE-2018-13654,2018-07-09T06:29Z,2018-08-30T18:12Z,"The mintToken function of a smart contract implementation for ESTSToken, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13655,2018-07-09T06:29Z,2018-08-30T18:13Z,"The mintToken function of a smart contract implementation for GFC, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13656,2018-07-09T06:29Z,2018-08-30T18:13Z,"The mintToken function of a smart contract implementation for Sample Token (STK) (Contract Name: cashBackMintable), an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13657,2018-07-09T06:29Z,2018-08-30T18:13Z,"The mintToken function of a smart contract implementation for Rice, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13658,2018-07-09T06:29Z,2018-08-30T18:13Z,"The mintToken function of a smart contract implementation for TheGoDgital, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13659,2018-07-09T06:29Z,2018-08-30T18:13Z,"The mintToken function of a smart contract implementation for BrianCoin, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13660,2018-07-09T06:29Z,2018-08-30T18:13Z,"The mint function of a smart contract implementation for BillionRewardsToken, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13661,2018-07-09T06:29Z,2018-08-30T18:13Z,"The mintToken function of a smart contract implementation for APP, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13662,2018-07-09T06:29Z,2018-07-20T18:57Z,"The mintToken function of a smart contract implementation for WorldOpctionChain, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13663,2018-07-09T06:29Z,2018-07-20T18:56Z,"The mintToken function of a smart contract implementation for BSCToken, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13664,2018-07-09T06:29Z,2018-07-20T18:56Z,"The mintToken function of a smart contract implementation for CWS, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13665,2018-07-09T06:29Z,2018-07-20T18:56Z,"The mintToken function of a smart contract implementation for BCaaS, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13666,2018-07-09T06:29Z,2018-07-20T18:56Z,"The mintToken function of a smart contract implementation for EristicaICO, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13667,2018-07-09T06:29Z,2018-07-20T18:56Z,"The mintToken function of a smart contract implementation for UTBTokenTest, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13668,2018-07-09T06:29Z,2018-07-19T15:44Z,"The mintToken function of a smart contract implementation for BTPCoin, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13669,2018-07-09T06:29Z,2018-07-19T15:44Z,"The mintToken function of a smart contract implementation for NCU, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13670,2018-07-09T06:29Z,2019-10-07T15:18Z,"The mintToken function of a smart contract implementation for GFCB, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13671,2018-07-09T06:29Z,2018-07-19T15:44Z,"The mintToken function of a smart contract implementation for DinsteinCoin, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13672,2018-07-09T06:29Z,2018-07-19T15:44Z,"The mintToken function of a smart contract implementation for OBTCoin, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13673,2018-07-09T06:29Z,2018-07-19T15:44Z,"The mintToken function of a smart contract implementation for GoldTokenERC20, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13674,2018-07-09T06:29Z,2018-07-19T15:44Z,"The mintToken function of a smart contract implementation for ComBillAdvancedToken, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13675,2018-07-09T06:29Z,2018-07-19T15:43Z,"The mintToken function of a smart contract implementation for YAMBYO, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13676,2018-07-09T06:29Z,2019-10-03T15:49Z,"The mintToken function of a smart contract implementation for Orderbook Presale Token (OBP), an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13677,2018-07-09T06:29Z,2018-07-19T15:43Z,"The mintToken function of a smart contract implementation for Goochain, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13678,2018-07-09T06:29Z,2018-07-19T15:43Z,"The mintToken function of a smart contract implementation for Lottery, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13679,2018-07-09T06:29Z,2018-07-19T15:43Z,"The mintToken function of a smart contract implementation for ZPEcoin, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13680,2018-07-09T06:29Z,2018-07-19T15:43Z,"The mintToken function of a smart contract implementation for LexitToken, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13681,2018-07-09T06:29Z,2018-07-19T15:43Z,"The mintToken function of a smart contract implementation for SOSCoin, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13682,2018-07-09T06:29Z,2018-07-19T15:31Z,"The mintToken function of a smart contract implementation for ViteMoneyCoin, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13683,2018-07-09T06:29Z,2018-07-19T15:43Z,"The mintToken function of a smart contract implementation for exsulcoin, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13684,2018-07-09T06:29Z,2018-07-19T15:43Z,"The mintToken function of a smart contract implementation for ZIP, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13685,2018-07-09T06:29Z,2018-07-19T15:43Z,"The mintToken function of a smart contract implementation for Vornox (VRX) (Contract Name: VornoxCoinToken), an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13686,2018-07-09T06:29Z,2019-10-07T13:36Z,"The mintToken function of a smart contract implementation for ICO Dollar (ICOD), an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13687,2018-07-09T06:29Z,2018-07-19T15:42Z,"The mintToken function of a smart contract implementation for normikaivo, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13688,2018-07-09T06:29Z,2018-07-19T15:42Z,"The mintToken function of a smart contract implementation for MallToken, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13689,2018-07-09T06:29Z,2018-07-19T15:42Z,"The mintToken function of a smart contract implementation for CJXToken, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13690,2018-07-09T06:29Z,2018-07-19T15:42Z,"The mintToken function of a smart contract implementation for Instacocoa, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13691,2018-07-09T06:29Z,2018-07-19T15:41Z,"The mintToken function of a smart contract implementation for R Time Token v3 (RS) (Contract Name: RTokenMain), an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13692,2018-07-09T06:29Z,2018-07-19T15:41Z,"The mintToken function of a smart contract implementation for MehdiTAZIToken, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13693,2018-07-09T06:29Z,2018-07-19T15:41Z,"The mintToken function of a smart contract implementation for GreenEnergyToken, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13694,2018-07-09T06:29Z,2018-07-19T15:41Z,"The mintToken function of a smart contract implementation for GMile, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13695,2018-07-09T06:29Z,2018-07-19T15:40Z,"The mint function of a smart contract implementation for CTest7, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13696,2018-07-09T06:29Z,2018-07-19T15:40Z,"The mintToken function of a smart contract implementation for RedTicket, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13697,2018-07-09T06:29Z,2018-07-19T15:40Z,"The mintToken function of a smart contract implementation for RobotBTC, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13698,2018-07-09T06:29Z,2018-07-19T15:40Z,"The mintTokens function of a smart contract implementation for Play2LivePromo, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13699,2018-07-09T06:29Z,2019-10-07T15:26Z,"The mintToken function of a smart contract implementation for DestiNeed (DSN), an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13700,2018-07-09T06:29Z,2018-07-19T15:40Z,"The mintToken function of a smart contract implementation for IPMCoin, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13701,2018-07-09T06:29Z,2018-07-18T21:22Z,"The mintToken function of a smart contract implementation for KissMe, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13702,2018-07-09T06:29Z,2018-07-18T21:22Z,"The mintToken function of a smart contract implementation for Essence, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13703,2018-07-09T06:29Z,2018-07-18T21:23Z,"The mintToken function of a smart contract implementation for CERB_Coin, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13704,2018-07-09T06:29Z,2018-07-18T21:23Z,"The mintToken function of a smart contract implementation for eddToken, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
